fecha,no_renovable%,renovable%,variacion_dolar,deuda_millones,anio,mes,pbi_variacion,pbi_valor_millones,ipc,ipca,co2_valor,t_maxima,t_minima,t_promedio,exportacion,importacion,saldo,mercado_diario,precio_total,demanda_mw,demanda_industrial_mw,season,bret_valor_usd,spread,partido_gobernante,guerra_proxima,sucesos_proximos
2016-01-01,248912.02,20074.33,1.0898,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,14.0,7.6,10.8,-426745.15,1335405.16,908660.0,38.5,47.42,549334.251,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-02,226601.77,23738.37,1.0898,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,10.9,3.5,7.2,-21648.48,42084.96,20436.48,38.5,47.42,614370.924,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-03,195991.43,15987.66,1.0898,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,11.6,4.0,7.8,-32703.58,11973.09,-20730.48,38.5,47.42,619728.026,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-04,228880.63,17070.02,1.0898,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,13.0,6.4,9.7,-31645.97,24941.8,-6704.169999999999,38.5,47.42,704966.605,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-05,180422.54,25455.89,1.0746,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,9.3,3.7,6.5,-56994.92,1194.11,-55800.8,38.5,47.42,701386.909,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-06,118504.84,22286.42,1.0742,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,8.0,0.5,4.25,-69054.05,0.0,-69054.05,38.5,47.42,619994.074,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-07,214216.94,19043.44,1.0868,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,14.2,8.0,11.1,-41766.34,8888.0,-32878.340000000004,38.5,47.42,749294.848,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-08,252971.41,21862.64,1.0861,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,12.5,8.5,10.5,-31203.98,26068.96,-5135.019999999999,38.5,47.42,750160.278,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-09,200318.98,24039.94,1.0861,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,11.0,7.5,9.25,-47756.990000000005,2466.34,-45290.65,38.5,47.42,685100.337,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-10,171706.32,18562.97,1.0861,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,11.5,8.5,10.0,-66258.5,0.01,-66258.48,38.5,47.42,648714.619,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-11,196071.17,20719.13,1.0888,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,11.4,4.5,7.95,-50905.56,6089.320000000001,-44816.24,38.5,47.42,761504.75,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-12,255392.65,29348.1,1.0836,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,10.0,1.0,5.5,-27832.77,33089.14,5256.360000000001,38.5,47.42,778891.307,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-13,295358.43,28142.43,1.0816,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,10.0,0.5,5.25,-18377.52,37079.65,18702.13,38.5,47.42,795087.713,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-14,272356.8,19417.81,1.0893,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,9.9,2.9,6.4,-35740.91,11328.12,-24412.79,38.5,47.42,802427.396,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-15,254239.72,25223.29,1.0914,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,9.8,1.9,5.85,-32716.61,7120.49,-25596.120000000003,38.5,47.42,796846.21,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-16,251968.28000000003,35717.270000000004,1.0914,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,9.0,-1.1,3.95,-33924.09,18515.15,-15408.94,38.5,47.42,726141.03,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-17,283541.85,28921.17,1.0914,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,7.2,-2.0,2.6,-18521.38,28349.58,9828.19,38.5,47.42,690103.083,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-18,220623.63,27977.67,1.0892,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,10.0,1.6,5.8,-63176.22,440.14,-62736.08,38.5,47.42,809652.278,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-19,311828.08,27151.46,1.0868,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,9.2,1.0,5.1,-37131.66,8636.96,-28494.69,38.5,47.42,817453.121,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-20,318590.5,26489.33,1.0907,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,9.0,1.0,5.0,-33239.93,14413.6,-18826.33,38.5,47.42,812592.743,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-21,269768.36,26721.78,1.0893,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,8.8,3.2,6.0,-53151.62,2180.0,-50971.62,38.5,47.42,810913.591,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-22,286598.22000000003,23174.33,1.0808,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,10.5,6.0,8.25,-20522.81,37894.14,17371.330000000005,38.5,47.42,797248.912,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-23,296605.46,28237.41,1.0808,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,17.6,7.8,12.7,-14815.22,59829.83,45014.61,38.5,47.42,704774.445,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-24,294985.09,31307.300000000003,1.0808,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,17.9,6.8,12.35,-7866.51,60603.09,52736.58,38.5,47.42,649539.394,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-25,299742.64,27165.96,1.0815,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,16.5,6.9,11.7,-13048.43,50641.57,37593.14,38.5,47.42,764530.819,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-26,298528.9,24447.69,1.0837,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,14.4,6.0,10.2,-12107.06,59480.73,47373.67,38.5,47.42,783129.126,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-27,292028.44,24854.83,1.0888,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,9.6,6.8,8.2,-12830.49,62414.15,49583.66,38.5,47.42,782454.402,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-28,315376.34,23701.66,1.0903,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,9.0,6.4,7.7,-11158.75,65370.09,54211.34,38.5,47.42,781220.285,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-29,318815.67,21840.61,1.092,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,11.3,6.0,8.65,-11179.87,66962.39,55782.52,38.5,47.42,776149.051,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-30,252270.69,29633.06,1.092,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,13.0,3.0,8.0,-15585.64,63987.27,48401.64,38.5,47.42,701070.736,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-01-31,239761.86,29471.86,1.092,1115968.0,2016,1,0.7,275083,-1.9,-2.5,6.82,16.6,6.4,11.5,-15490.18,65243.62,49753.44,38.5,47.42,648243.321,98.09,Invierno,26.5,8.920000000000002,Partido Popular (PP),0,0
2016-02-01,275761.47,34517.14,1.0884,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,16.6,5.0,10.8,-275630.41000000003,1342881.39,1067250.98,28.8,38.12,755604.833,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-02,297044.97,29318.57,1.0919,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,14.2,5.0,9.6,-19107.27,65331.05,46223.78,28.8,38.12,771162.157,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-03,289584.7,30235.39,1.0933,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,14.7,5.4,10.05,-17105.77,62456.56,45350.79,28.8,38.12,774920.755,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-04,284708.07,36590.21000000001,1.1206,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,12.0,1.8,6.9,-17702.04,59236.14,41534.11,28.8,38.12,779636.335,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-05,297830.68,31812.24,1.1202,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,11.4,1.1,6.25,-15060.47,63890.47,48830.0,28.8,38.12,778440.4,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-06,250355.09000000003,25843.82,1.1202,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,13.2,1.8,7.5,-17552.42,64526.22,46973.79000000001,28.8,38.12,708475.865,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-07,178899.99,30525.13,1.1202,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,12.0,4.2,8.1,-15753.68,53522.83,37769.15,28.8,38.12,654892.273,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-08,225848.6,25518.01,1.1101,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,12.6,4.6,8.6,-16511.4,62778.61,46267.21,28.8,38.12,764576.899,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-09,201953.5,21582.5,1.1236,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,12.5,8.0,10.25,-32933.100000000006,20763.38,-12169.71,28.8,38.12,776296.4,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-10,202933.94,20108.39,1.1257,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,13.2,8.0,10.6,-24275.8,19932.33,-4343.48,28.8,38.12,779057.216,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-11,228735.45,24021.98,1.1347,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,16.0,9.6,12.8,-20938.69,30918.72,9980.030000000002,28.8,38.12,770145.265,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-12,143825.11000000002,17219.1,1.1275,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,13.2,8.0,10.6,-65898.75,2.24,-65896.51,28.8,38.12,772155.474,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-13,138675.19999999998,18093.5,1.1275,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,13.0,10.8,11.9,-58862.05,709.75,-58152.3,28.8,38.12,694719.829,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-14,131442.66,22476.99,1.1275,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,10.8,4.2,7.5,-66381.19,20.4,-66360.79000000001,28.8,38.12,648984.261,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-15,170174.26,28498.13,1.118,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,10.6,1.6,6.1,-61730.33,740.51,-60989.81,28.8,38.12,783874.49,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-16,220171.82,36687.95,1.1166,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,8.8,-0.6,4.1,-45151.81,9683.79,-35468.01,28.8,38.12,804822.875,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-17,265244.07,37195.3,1.1136,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,9.0,-4.0,2.5,-30180.31,14924.61,-15255.7,28.8,38.12,819617.781,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-18,306030.51,25384.49,1.1084,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,9.8,2.4,6.1,-29981.34,12585.84,-17395.5,28.8,38.12,823891.322,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-19,311389.85,33213.42,1.1096,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,12.0,1.5,6.75,-15497.0,43324.1,27827.1,28.8,38.12,809709.545,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-20,296243.58,38858.9,1.1096,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,14.5,0.6,7.55,-15237.31,56758.57,41521.24999999999,28.8,38.12,719890.582,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-21,277540.56,32293.13,1.1096,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,14.0,2.6,8.3,-13245.3,57147.130000000005,43901.83,28.8,38.12,661995.391,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-22,309024.39,34640.57,1.1026,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,15.6,3.9,9.75,-17750.76,53837.79,36087.03,28.8,38.12,769236.13,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-23,244595.1,38435.81,1.1002,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,15.5,5.4,10.45,-17698.149999999998,36165.43,18467.28,28.8,38.12,775844.287,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-24,255806.56,30770.43,1.0981,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,11.2,2.2,6.7,-22314.15,21955.16,-359.0,28.8,38.12,782909.849,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-25,217082.97,32680.31,1.1027,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,13.9,4.0,8.95,-39399.54,5294.21,-34105.340000000004,28.8,38.12,773022.654,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-26,229245.81,23029.05,1.1006,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,8.4,3.2,5.8,-49069.45,6095.06,-42974.39,28.8,38.12,787433.867,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-27,168431.0,25255.74,1.1006,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,8.5,2.0,5.25,-65609.14,0.9,-65608.24,28.8,38.12,730652.05,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-28,165247.38999999998,27330.81,1.1006,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,10.6,3.5,7.05,-60891.37,291.25,-60600.12,28.8,38.12,671872.845,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-02-29,151457.30000000002,36481.45,1.0888,1121865.0,2016,2,0.7,275083,-0.4,-0.4,5.16,13.5,2.5,8.0,-58355.83,626.1700000000001,-57729.66,28.8,38.12,766564.788,103.42,Invierno,28.71,9.319999999999997,Partido Popular (PP),0,0
2016-03-01,209113.46,41277.78,1.0872,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,17.5,-0.2,8.65,-479312.71,805998.47,326685.78,28.65,37.69,782435.271,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-02,192220.47000000003,38178.51,1.0856,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,18.2,5.6,11.9,-37516.76,1370.02,-36146.740000000005,28.65,37.69,780440.745,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-03,206062.47000000003,40486.73,1.0901,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,14.8,5.5,10.15,-56674.44,2087.35,-54587.09,28.65,37.69,776053.071,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-04,198722.19,35148.26,1.097,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,15.0,3.5,9.25,-61203.27,353.96000000000004,-60849.31,28.65,37.69,776287.283,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-05,172987.8,35037.9,1.097,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,11.1,1.4,6.25,-65661.93,0.0,-65661.93,28.65,37.69,701814.836,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-06,175006.92,35191.19,1.097,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,11.0,2.0,6.5,-66093.51,83.42,-66010.09,28.65,37.69,657322.151,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-07,234628.39,25867.4,1.0953,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,11.0,3.4,7.2,-39719.51,1031.89,-38687.62,28.65,37.69,797057.198,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-08,240758.36,37340.9,1.1028,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,11.2,2.0,6.6,-29672.23,6430.76,-23241.46,28.65,37.69,800620.964,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-09,217572.24,25843.46,1.0973,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,14.5,3.2,8.85,-30429.63,5333.44,-25096.19,28.65,37.69,813456.131,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-10,210076.47,34700.03,1.0857,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,11.4,2.8,7.1,-33933.27,4208.59,-29724.68,28.65,37.69,806943.774,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-11,243208.25,40801.95,1.109,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,14.4,3.8,9.1,-21309.83,19436.44,-1873.3900000000008,28.65,37.69,790478.931,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-12,238351.06000000003,41656.87,1.109,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,13.5,0.5,7.0,-22083.69,31006.67,8922.98,28.65,37.69,707083.567,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-13,235927.99,41946.45,1.109,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,15.7,1.4,8.55,-14167.079999999998,38936.42,24769.340000000004,28.65,37.69,655003.476,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-14,308369.69,35387.67,1.1119,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,13.5,2.0,7.75,-18639.85,44529.02,25889.17,28.65,37.69,780217.235,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-15,319582.03,30133.800000000003,1.1109,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,14.8,2.4,8.6,-19224.1,40723.39,21499.290000000005,28.65,37.69,792756.102,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-16,252094.23,35815.45,1.1064,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,16.1,2.2,9.15,-14860.24,36533.560000000005,21673.32,28.65,37.69,788127.677,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-17,312396.42,36849.79,1.1311,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,15.5,2.2,8.85,-17918.63,37838.600000000006,19919.97,28.65,37.69,785951.92,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-18,314328.95,27883.46,1.1279,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,14.4,4.0,9.2,-14738.990000000002,45859.72,31120.73,28.65,37.69,776984.922,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-19,267893.85,26546.88,1.1279,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,12.6,5.8,9.2,-15697.92,58990.0,43292.08,28.65,37.69,695002.995,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-20,278570.76,33276.490000000005,1.1279,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,13.1,2.0,7.55,-10757.88,61568.19,50810.31,28.65,37.69,644667.695,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-21,292145.92000000004,28389.45,1.1271,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,15.4,5.7,10.55,-20380.09,54387.93,34007.84,28.65,37.69,758215.411,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-22,258540.5,29286.06,1.1212,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,14.6,5.2,9.9,-17420.08,34583.06,17162.979999999996,28.65,37.69,758874.659,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-23,181948.15,37992.46,1.1171,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,14.4,3.5,8.95,-36568.29,4271.01,-32297.28,28.65,37.69,742133.988,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-24,195248.09,45332.79,1.1154,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,18.8,1.8,10.3,-36441.75,10783.26,-25658.49,28.65,37.69,645171.744,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-25,203044.44,37515.79,1.1154,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,17.1,4.2,10.65,-40508.97,14035.58,-26473.38,28.65,37.69,601008.215,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-26,216071.43,37017.57,1.1154,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,15.5,5.5,10.5,-23191.97,26580.97,3389.000000000004,28.65,37.69,622066.484,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-27,173085.02000000002,36326.89,1.1154,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,15.0,7.0,11.0,-18723.76,42887.22,24163.46,28.65,37.69,563666.749,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-28,193906.42,32425.34,1.1154,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,12.6,7.4,10.0,-15993.7,39246.28,23252.58,28.65,37.69,652080.331,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-29,257865.51,39202.82,1.1194,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,18.4,8.4,13.4,-18690.75,42693.26,24002.51,28.65,37.69,717409.352,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-30,247564.81,40686.27,1.1324,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,21.6,6.8,14.2,-24298.520000000004,29420.33,5121.799999999996,28.65,37.69,722449.298,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-03-31,199796.63,34432.01,1.1385,1135747.0,2016,3,0.7,275083,0.6,2.0,4.94,12.5,4.0,8.25,-47472.46,3023.62,-44448.84,28.65,37.69,737927.173,102.25,Primavera,34.64,9.04,Partido Popular (PP),0,0
2016-04-01,223575.36,42258.62,1.1432,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,14.0,1.6,7.8,-225826.35,960682.92,734856.56,24.85,33.42,741458.89,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-02,229950.51,40149.36,1.1432,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,16.7,2.5,9.6,-22968.82,27067.48,4098.670000000002,24.85,33.42,672655.24,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-03,173177.81,30958.33,1.1432,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,14.4,7.4,10.9,-49087.90000000001,905.37,-48182.53,24.85,33.42,629069.4,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-04,263628.81,19062.62,1.138,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,10.2,6.4,8.3,-27117.28,11905.86,-15211.419999999998,24.85,33.42,744085.306,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-05,207202.36,29884.17,1.1367,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,15.7,6.5,11.1,-44969.880000000005,2342.23,-42627.65,24.85,33.42,760497.377,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-06,254843.9,39481.48,1.1336,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,20.0,4.0,12.0,-19356.8,19020.12,-336.6799999999985,24.85,33.42,745920.411,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-07,214588.35,42107.61,1.1364,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,20.6,5.5,13.05,-44354.33,3184.47,-41169.86,24.85,33.42,738810.264,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-08,192370.88,39358.240000000005,1.1363,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,14.5,4.5,9.5,-58087.66,0.0,-58087.66,24.85,33.42,741091.847,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-09,173957.34000000003,40891.9,1.1363,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,18.2,5.5,11.85,-66297.79,724.21,-65573.59,24.85,33.42,663840.188,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-10,168334.74,28281.7,1.1363,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,14.2,5.2,9.7,-78715.31000000001,289.46,-78425.85,24.85,33.42,618589.05,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-11,209503.78,29413.25,1.139,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,13.8,3.0,8.4,-64611.13,992.01,-63619.11,24.85,33.42,733820.471,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-12,210884.69,28275.15,1.1396,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,12.8,7.0,9.9,-72427.48,207.29,-72220.19,24.85,33.42,749723.748,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-13,203886.35,33424.630000000005,1.1298,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,15.4,6.3,10.85,-67134.22,1684.92,-65449.3,24.85,33.42,737981.093,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-14,214347.24,37167.39,1.1252,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,18.8,6.4,12.6,-56446.45,5993.65,-50452.81,24.85,33.42,734656.04,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
2016-04-15,254110.15,34731.270000000004,1.1284,1121944.0,2016,4,0.43,276972,0.7,0.5,5.69,19.0,7.5,13.25,-38349.03,17616.51,-20732.51,24.85,33.42,725628.052,105.01,Primavera,37.85,8.57,Partido Popular (PP),0,0
